Student ID,Name,Batch/Class,Department/Major,Date of Admission,Date of Graduation,Semester-wise GPA,Cumulative GPA,Core Engineering Course Grades,Elective Course Grades,Project/Research Work Evaluation,Hackathon Participation,Paper Presentations,Research Publications,Leadership Roles,Volunteer Work,Certifications,Workshops Attended,Internships,Skills Demonstrated,Attendance Record,Disciplinary Actions,Special Needs/Disabilities,Scholarships/Awards,Year,Gender
99576456,Donald Schultz,Batch 1,Computer Science Engineering,2020-08-24,2028-02-04,[10.162023515925634],10.16,"['F', 'D', 'F', 'A', 'D']","['B', 'D', 'B']",9.53,None,5,2,None,True,5,0,2,High,99,Warning,Yes,0,1,Male
72066715,Ann Gonzales,Batch 1,Electronics Communication Engineering,2020-09-24,2027-11-02,[9.639188647918582],9.64,"['C', 'D', 'C', 'A', 'F']","['D', 'A', 'B']",7.94,Local,5,1,Vice President,False,7,1,3,High,88,Warning,,2,1,Female
92653301,Mckenzie Lynch,Batch 1,Civil Engineering,2022-04-21,2028-03-16,[10.782408119704755],10.78,"['B', 'C', 'C', 'B', 'B']","['C', 'F', 'B']",7.32,International,4,0,None,False,5,9,3,Low,79,Probation,,0,1,Female
7634199,John Miller,Batch 1,Mechanical Engineering,2024-02-26,2026-09-11,[8.759114867417008],8.76,"['A', 'D', 'A', 'C', 'D']","['D', 'A', 'B']",8.96,None,1,0,Vice President,False,6,5,0,High,78,Warning,Yes,1,1,Male
53761794,James Carter,Batch 4,Mechanical Engineering,2022-11-12,2025-02-21,"[10.641841829663294, 10.637324450238498, 9.543767958811268, 9.835425759109604]",10.16,"['B', 'D', 'F', 'A', 'F']","['C', 'D', 'C']",9.32,None,3,3,Treasurer,False,6,4,1,Low,94,Probation,Yes,2,4,Female
64838471,Mark Mcdonald DDS,Batch 4,Civil Engineering,2023-11-05,2026-10-11,"[11.057907213812108, 9.835032913267106, 9.521811336392332, 10.287124901872186]",10.18,"['A', 'F', 'D', 'B', 'A']","['D', 'F', 'F']",9.82,None,1,3,Treasurer,False,9,0,1,Medium,100,,,5,4,Female
58154073,Angela Hansen,Batch 1,Electronics Communication Engineering,2020-11-24,2026-06-29,[9.56808343024029],9.57,"['F', 'D', 'F', 'A', 'A']","['C', 'C', 'B']",8.77,National,0,0,Vice President,False,7,8,1,Low,98,Warning,,2,1,Male
71392493,Sabrina Gomez,Batch 4,Computer Science Engineering,2021-10-23,2024-11-28,"[10.39538801769577, 10.121912684137289, 10.628312916058125, 10.705525516976717]",10.46,"['D', 'D', 'F', 'F', 'A']","['F', 'D', 'D']",8.23,International,3,0,None,False,1,2,0,Medium,82,Probation,Yes,5,4,Male
29549939,Daniel Schmitt,Batch 3,Civil Engineering,2023-11-23,2027-01-08,"[9.87561607970572, 10.292154114862889, 10.145315686069587]",10.1,"['D', 'A', 'C', 'A', 'D']","['D', 'C', 'D']",8.39,None,5,3,Treasurer,True,3,6,1,Medium,81,Warning,,1,3,Male
55413317,Timothy Neal,Batch 4,Computer Science Engineering,2021-01-11,2028-01-24,"[9.759912340786496, 10.168214952190603, 10.199216734154978, 10.22193922763234]",10.09,"['A', 'C', 'B', 'A', 'D']","['C', 'D', 'C']",8.69,Local,5,0,Treasurer,False,3,5,2,High,86,Probation,,4,4,Male
1732084,Wesley Brown,Batch 3,Civil Engineering,2022-11-13,2026-02-25,"[9.937291158194096, 10.212329167160288, 9.724626693270684]",9.96,"['A', 'C', 'A', 'F', 'A']","['B', 'C', 'D']",7.23,Local,3,1,None,False,5,4,1,Low,93,Warning,,3,3,Male
33531710,Kyle Morgan,Batch 4,Computer Science Engineering,2021-09-13,2028-08-19,"[9.9328455704856, 10.332862254965807, 10.066775099043378, 10.239208040206766]",10.14,"['F', 'D', 'A', 'F', 'B']","['D', 'B', 'D']",9.76,Local,1,2,Vice President,False,1,2,1,Low,85,,,5,4,Female
2910793,Laura Turner,Batch 4,Civil Engineering,2022-05-18,2028-08-22,"[9.863405402109677, 9.604909002442183, 10.300356827563338, 9.956090869526774]",9.93,"['A', 'B', 'C', 'A', 'A']","['D', 'F', 'B']",8.33,None,0,1,President,True,6,1,0,Low,85,,,3,4,Female
94772564,Emily Campos,Batch 1,Computer Science Engineering,2024-01-20,2028-07-29,[10.549018114172211],10.55,"['C', 'C', 'D', 'D', 'C']","['D', 'A', 'D']",9.46,National,3,2,President,False,1,5,3,High,89,Probation,Yes,0,1,Male
20313011,Kelly Bennett,Batch 3,Civil Engineering,2024-03-18,2027-05-06,"[10.25787600301273, 10.761472955808259, 10.85177448467906]",10.62,"['F', 'A', 'D', 'F', 'A']","['D', 'B', 'B']",7.74,International,1,3,None,False,3,10,1,Low,95,,Yes,0,3,Female
31477649,Frank Hardin,Batch 4,Mechanical Engineering,2020-09-25,2027-01-23,"[10.397113500173404, 9.813464915504632, 8.659711009370739, 10.005264952373052]",9.72,"['C', 'C', 'B', 'B', 'B']","['F', 'A', 'B']",9.71,Local,1,1,None,False,3,1,3,Medium,91,Warning,,4,4,Female
20573335,Ann Chapman,Batch 1,Civil Engineering,2024-10-04,2027-08-31,[9.951927288934574],9.95,"['C', 'B', 'A', 'F', 'B']","['A', 'A', 'D']",9.84,None,2,1,Treasurer,True,5,4,2,Medium,76,,,0,1,Female
96254758,Charles Wheeler,Batch 4,Civil Engineering,2020-05-04,2026-10-26,"[10.32105159443028, 9.352476451665105, 10.568365615449624, 10.420026230829967]",10.17,"['F', 'C', 'C', 'A', 'B']","['A', 'F', 'A']",7.64,National,5,1,President,True,3,4,4,Medium,94,Probation,,4,4,Male
96595339,Heather Mccormick,Batch 2,Computer Science Engineering,2024-01-14,2027-01-28,"[9.930533096345368, 9.085658503780907]",9.51,"['C', 'B', 'B', 'B', 'C']","['B', 'F', 'D']",8.32,National,3,0,Treasurer,False,9,0,4,Low,79,,Yes,1,2,Female
94302807,Ashley Wilson,Batch 2,Electronics Communication Engineering,2022-01-04,2028-05-19,"[9.004286592259783, 10.281621943852057]",9.64,"['C', 'B', 'A', 'A', 'C']","['B', 'B', 'B']",7.5,International,3,3,President,False,9,6,2,High,80,,Yes,5,2,Male
43144866,Michael Walker,Batch 1,Electronics Communication Engineering,2020-10-28,2026-09-30,[10.417696470768812],10.42,"['D', 'B', 'C', 'B', 'A']","['F', 'F', 'F']",9.4,None,3,1,President,True,6,4,4,High,78,Warning,,3,1,Female
55032505,William Mason,Batch 2,Electrical Engineering,2024-05-09,2026-08-26,"[10.616531104056056, 9.008716925849475]",9.81,"['A', 'C', 'F', 'C', 'B']","['A', 'C', 'C']",8.37,Local,3,1,Treasurer,False,4,4,3,High,79,Probation,,1,2,Female
51345809,Brian Ball,Batch 1,Electronics Communication Engineering,2020-08-22,2024-11-17,[9.582311479032626],9.58,"['D', 'F', 'B', 'D', 'B']","['B', 'D', 'D']",9.7,National,0,0,Treasurer,True,3,8,2,High,98,,,1,1,Male
13868112,Lawrence Rose,Batch 2,Civil Engineering,2023-08-03,2027-07-20,"[9.95190452504562, 10.208688984566916]",10.08,"['C', 'D', 'A', 'D', 'B']","['D', 'B', 'F']",7.15,National,4,3,Treasurer,True,9,5,0,High,93,Probation,,4,2,Female
91339167,George Neal,Batch 1,Electrical Engineering,2023-07-28,2025-11-05,[9.97039241676963],9.97,"['A', 'D', 'C', 'A', 'D']","['B', 'C', 'D']",9.35,Local,5,2,Treasurer,False,10,5,1,Low,87,Probation,,2,1,Male
89448562,Peter Navarro,Batch 4,Electronics Communication Engineering,2020-10-01,2026-05-23,"[9.93968058912894, 10.675831765808937, 10.412780617683717, 10.352420243959102]",10.35,"['F', 'C', 'B', 'B', 'C']","['C', 'D', 'D']",7.51,International,4,3,None,False,7,6,2,Low,81,Probation,,5,4,Female
24309769,James Larson,Batch 3,Civil Engineering,2021-09-11,2028-08-05,"[10.275927708732175, 10.092471674910641, 9.793946158073732]",10.05,"['A', 'C', 'A', 'F', 'A']","['B', 'F', 'D']",7.17,International,4,2,President,False,6,8,3,Medium,93,Probation,Yes,3,3,Female
52329473,Sharon Farrell,Batch 2,Civil Engineering,2023-11-30,2027-11-10,"[10.33557683311382, 9.575939608725514]",9.96,"['C', 'C', 'F', 'A', 'B']","['D', 'C', 'F']",9.54,Local,5,0,None,False,8,10,2,Low,88,,,3,2,Male
33550229,Derrick Moore,Batch 3,Civil Engineering,2023-02-28,2025-09-12,"[10.220268712117896, 9.62975776562745, 10.16327427266218]",10.0,"['B', 'F', 'C', 'A', 'A']","['C', 'D', 'A']",9.1,None,3,2,None,False,5,1,1,Low,83,,,3,3,Male
12782540,Ryan Johnson,Batch 1,Mechanical Engineering,2022-06-12,2025-03-14,[9.444655737396692],9.44,"['C', 'A', 'F', 'D', 'C']","['A', 'F', 'C']",9.9,Local,2,1,None,False,0,8,4,High,81,,,1,1,Female
74255582,Deborah Mcclain,Batch 3,Civil Engineering,2022-08-25,2025-07-30,"[10.102141908296362, 9.584337196019591, 11.096127613026875]",10.26,"['B', 'A', 'D', 'B', 'D']","['F', 'F', 'B']",8.24,Local,3,1,President,True,0,0,4,High,98,Warning,Yes,2,3,Male
80953936,Andrea Dalton,Batch 4,Mechanical Engineering,2022-03-13,2026-09-18,"[10.300117950798287, 10.46696280214598, 10.293704168122124, 9.90181086985898]",10.24,"['C', 'A', 'C', 'C', 'B']","['C', 'D', 'D']",7.55,National,5,2,President,True,7,5,2,Medium,78,Probation,Yes,3,4,Female
68489327,Brett Richard,Batch 2,Electrical Engineering,2022-09-13,2025-01-27,"[10.063411234263919, 10.11600677915215]",10.09,"['A', 'C', 'D', 'B', 'B']","['D', 'B', 'D']",7.13,National,2,1,President,True,6,1,0,High,97,Probation,,0,2,Female
50134786,Scott Baird,Batch 2,Electronics Communication Engineering,2020-06-06,2025-08-08,"[10.27416144070448, 10.00828463561855]",10.14,"['F', 'F', 'C', 'C', 'C']","['B', 'B', 'C']",9.7,International,0,0,President,True,6,0,1,Low,82,,Yes,4,2,Male
81070678,Brian Berry,Batch 3,Electrical Engineering,2024-09-10,2026-02-02,"[10.211107569336324, 9.530584592332708, 9.683812131205727]",9.81,"['B', 'F', 'F', 'A', 'D']","['D', 'F', 'F']",8.84,National,5,2,None,True,5,6,4,High,92,Warning,Yes,1,3,Male
89437734,Cindy Lam,Batch 2,Electrical Engineering,2019-11-13,2027-03-05,"[10.777629958249815, 9.567511185121898]",10.17,"['C', 'B', 'A', 'F', 'A']","['F', 'A', 'F']",9.0,International,3,3,Vice President,False,5,6,4,Low,86,Probation,Yes,1,2,Female
63608088,John Macdonald,Batch 2,Electrical Engineering,2022-12-23,2025-09-03,"[10.041145932066804, 9.964775881456127]",10.0,"['A', 'B', 'B', 'D', 'D']","['B', 'C', 'D']",7.36,None,1,0,Vice President,False,6,5,2,High,87,,,1,2,Female
38572213,Todd Middleton,Batch 3,Electrical Engineering,2024-01-20,2027-09-05,"[10.26263784463746, 10.858662778369123, 9.678002881492105]",10.27,"['D', 'B', 'D', 'D', 'D']","['B', 'F', 'C']",8.9,National,4,0,None,True,7,7,4,Medium,93,Probation,Yes,0,3,Male
51859718,Timothy Tyler,Batch 1,Computer Science Engineering,2024-03-13,2026-03-07,[9.681652693088584],9.68,"['C', 'D', 'B', 'F', 'A']","['C', 'A', 'D']",7.47,Local,1,3,Vice President,False,1,0,4,Low,95,Warning,Yes,5,1,Female
11078806,Kelly Ramos,Batch 2,Computer Science Engineering,2022-08-27,2026-12-29,"[9.977046008485448, 9.706843436217168]",9.84,"['C', 'D', 'A', 'C', 'B']","['A', 'B', 'B']",8.57,International,1,1,President,True,9,3,2,High,99,Warning,,4,2,Female
96292545,Nancy Hernandez,Batch 2,Mechanical Engineering,2024-09-17,2026-11-13,"[9.603991798791839, 10.225378221909848]",9.91,"['A', 'D', 'A', 'A', 'C']","['F', 'F', 'D']",8.57,None,0,1,None,True,7,6,3,High,85,Probation,,3,2,Female
99215452,Jonathan Zimmerman,Batch 2,Computer Science Engineering,2024-06-17,2025-02-24,"[10.63914941918473, 10.336403723219469]",10.49,"['B', 'B', 'B', 'D', 'A']","['A', 'D', 'C']",8.59,None,5,0,None,False,5,4,2,Medium,77,,,2,2,Male
58288626,Cory Brown,Batch 4,Electronics Communication Engineering,2021-12-22,2025-01-31,"[9.996620836891676, 10.721903622567146, 9.272430673976688, 10.525838641807425]",10.13,"['F', 'A', 'D', 'C', 'B']","['F', 'D', 'D']",8.27,None,5,2,None,True,10,8,1,Low,91,,Yes,5,4,Female
55674715,David Johnson,Batch 4,Mechanical Engineering,2024-05-28,2026-09-05,"[11.093856040039954, 9.594614470400138, 9.323890969584477, 10.844660569627148]",10.21,"['A', 'A', 'D', 'B', 'B']","['A', 'C', 'A']",7.69,None,0,1,Vice President,True,10,3,3,Low,85,Warning,Yes,4,4,Male
72868433,Ryan Johnson,Batch 2,Civil Engineering,2024-05-15,2026-02-07,"[9.240122001862646, 9.337056226181073]",9.29,"['F', 'A', 'B', 'D', 'B']","['B', 'A', 'A']",7.61,Local,4,1,President,True,2,1,2,High,76,Warning,,2,2,Female
42876357,Jaime Lucas,Batch 4,Computer Science Engineering,2023-05-24,2028-10-03,"[10.730305613720606, 9.363047677499038, 9.691485582357258, 9.782273733981334]",9.89,"['A', 'D', 'D', 'F', 'B']","['A', 'A', 'F']",7.15,Local,3,2,Treasurer,True,4,1,1,Low,98,Probation,,0,4,Male
37742321,Stephen Munoz,Batch 2,Electronics Communication Engineering,2023-08-16,2028-05-20,"[9.824249834636596, 10.15804807315893]",9.99,"['F', 'B', 'D', 'B', 'D']","['F', 'F', 'D']",7.97,International,2,3,Treasurer,True,8,2,0,High,98,,,2,2,Male
79464776,Vincent Moreno,Batch 4,Electronics Communication Engineering,2021-03-14,2028-01-06,"[10.808573539058848, 9.750549417120382, 9.189897958798234, 9.983929510224439]",9.93,"['A', 'B', 'A', 'C', 'A']","['F', 'F', 'B']",9.95,International,2,0,Treasurer,False,10,2,0,Low,100,Probation,Yes,4,4,Female
68389132,Tara Day,Batch 1,Electrical Engineering,2024-09-15,2027-04-23,[10.577242512935797],10.58,"['C', 'A', 'D', 'F', 'F']","['B', 'D', 'A']",9.45,Local,2,3,Treasurer,True,5,0,3,Low,83,Probation,,5,1,Male
49472072,Dawn Parker,Batch 3,Computer Science Engineering,2020-09-30,2025-12-11,"[9.329636350034232, 9.364891857047443, 10.215790121820977]",9.64,"['C', 'F', 'D', 'F', 'F']","['F', 'C', 'D']",9.03,Local,3,1,None,False,10,1,4,High,90,Probation,Yes,2,3,Female
82014021,Timothy Williams,Batch 3,Electrical Engineering,2024-01-06,2025-12-15,"[9.66227959680507, 9.807570825953793, 9.82946582399247]",9.77,"['A', 'D', 'A', 'C', 'F']","['C', 'B', 'C']",9.06,National,2,1,Treasurer,False,2,5,4,High,81,,,1,3,Female
85132751,Bryan West,Batch 4,Computer Science Engineering,2023-12-19,2026-03-13,"[9.61355168587453, 9.994957385265842, 10.11545349709878, 9.895347434544872]",9.9,"['F', 'C', 'C', 'C', 'D']","['F', 'A', 'F']",9.94,None,3,1,Vice President,False,1,2,3,Low,95,Warning,,1,4,Male
22226622,Sara Hayes,Batch 1,Electrical Engineering,2021-09-02,2028-06-19,[10.193037014902934],10.19,"['D', 'F', 'F', 'B', 'C']","['D', 'C', 'F']",9.88,Local,4,1,President,False,9,5,3,Medium,78,Warning,,3,1,Male
12967430,Heather Benson,Batch 3,Electronics Communication Engineering,2020-01-07,2027-12-11,"[10.252966157891223, 9.496500900196722, 10.061933711565484]",9.94,"['C', 'B', 'A', 'F', 'A']","['F', 'C', 'D']",8.08,Local,0,1,Treasurer,False,0,1,1,High,87,,Yes,5,3,Female
44133390,Thomas Moody,Batch 1,Mechanical Engineering,2020-09-22,2027-08-12,[10.65200582835105],10.65,"['D', 'F', 'C', 'D', 'B']","['F', 'D', 'A']",9.02,International,3,2,Treasurer,False,8,5,1,High,79,Warning,Yes,1,1,Female
54526040,Michael Wu,Batch 1,Electronics Communication Engineering,2024-03-25,2026-12-31,[10.396609665010558],10.4,"['D', 'F', 'F', 'D', 'A']","['C', 'D', 'A']",8.24,Local,5,0,None,True,0,10,3,Medium,82,Warning,Yes,0,1,Male
61784518,Patrick Carson,Batch 3,Electrical Engineering,2022-06-23,2025-07-08,"[10.601709389619934, 9.960383869558495, 10.093789185139022]",10.22,"['F', 'C', 'B', 'F', 'F']","['D', 'A', 'A']",8.58,National,0,1,None,True,4,9,4,High,79,Probation,Yes,4,3,Male
50767670,Anna Bennett,Batch 4,Electrical Engineering,2024-09-16,2027-01-21,"[9.843844656406239, 10.586635940615333, 10.077117463553058, 9.637345605830966]",10.04,"['B', 'B', 'A', 'B', 'C']","['C', 'C', 'F']",9.73,Local,5,2,None,True,0,8,1,High,75,Probation,Yes,5,4,Male
89339351,Timothy Sparks,Batch 1,Electronics Communication Engineering,2024-10-07,2025-10-14,[10.735895683231492],10.74,"['C', 'D', 'C', 'A', 'A']","['B', 'A', 'D']",8.76,None,1,0,None,True,4,0,2,Low,81,Warning,,0,1,Male
28997789,Paul Vazquez,Batch 2,Mechanical Engineering,2020-11-29,2028-06-14,"[9.829832076225333, 11.244954467663133]",10.54,"['D', 'D', 'A', 'F', 'D']","['A', 'C', 'B']",9.73,None,2,2,Vice President,False,7,7,3,Low,79,Warning,,2,2,Male
90978944,Timothy Moran,Batch 1,Computer Science Engineering,2024-06-12,2024-11-28,[10.37775425590284],10.38,"['D', 'A', 'A', 'F', 'C']","['C', 'D', 'F']",7.47,National,3,1,President,False,7,10,1,Medium,89,,Yes,5,1,Male
64337881,Jennifer Smith,Batch 3,Computer Science Engineering,2020-08-25,2026-11-23,"[10.137202656434507, 9.848105528389848, 9.756495938649923]",9.91,"['D', 'F', 'B', 'A', 'D']","['C', 'A', 'D']",9.56,Local,2,2,None,False,3,2,4,Low,83,Probation,Yes,1,3,Female
12274154,Holly Williams,Batch 3,Electrical Engineering,2020-07-10,2028-07-22,"[10.495717684076519, 10.400228224781342, 10.03451708568181]",10.31,"['C', 'A', 'D', 'B', 'F']","['D', 'C', 'F']",8.87,National,3,0,None,True,3,1,3,High,88,Probation,,2,3,Male
9570858,David Holloway,Batch 1,Computer Science Engineering,2021-02-24,2025-05-12,[9.884713335686499],9.88,"['B', 'A', 'B', 'A', 'F']","['C', 'F', 'B']",7.14,Local,5,3,None,True,2,6,1,Medium,78,,,5,1,Female
50441183,Michael Phillips,Batch 3,Civil Engineering,2021-02-15,2027-06-05,"[10.426360265208514, 10.57834869881908, 9.553508902564953]",10.19,"['D', 'D', 'C', 'C', 'C']","['B', 'D', 'F']",9.74,None,0,2,Vice President,False,2,7,4,Medium,98,Probation,,4,3,Male
37390590,Donna Williams,Batch 1,Civil Engineering,2020-07-16,2028-09-17,[10.601386594807373],10.6,"['D', 'D', 'D', 'A', 'D']","['F', 'C', 'F']",9.58,None,3,3,Treasurer,False,9,0,4,High,93,Probation,,2,1,Male
37103992,Kayla Madden,Batch 3,Civil Engineering,2021-12-17,2025-12-23,"[9.502703706894302, 10.146976645661429, 9.389612135423716]",9.68,"['C', 'C', 'A', 'A', 'D']","['A', 'D', 'B']",8.93,Local,3,0,Treasurer,False,10,0,3,Medium,80,Warning,Yes,2,3,Male
92288659,Tina Bryant,Batch 3,Mechanical Engineering,2020-06-25,2028-06-08,"[9.953575558794661, 9.74936309950784, 9.958714059160597]",9.89,"['B', 'B', 'A', 'B', 'F']","['F', 'D', 'C']",7.34,National,4,2,Vice President,True,8,5,0,High,90,Warning,,1,3,Female
54445141,Nicole Meza,Batch 4,Electrical Engineering,2020-01-28,2025-06-25,"[8.949694598464554, 10.049191931414622, 10.762423490330924, 9.582166257390378]",9.84,"['A', 'A', 'A', 'D', 'A']","['C', 'F', 'D']",7.83,National,3,2,Vice President,True,1,0,4,High,90,Probation,,4,4,Male
31814571,John Coleman,Batch 1,Civil Engineering,2023-11-24,2028-09-18,[10.02183055399992],10.02,"['F', 'A', 'B', 'D', 'A']","['B', 'B', 'C']",7.89,Local,1,3,President,False,4,1,4,High,95,Warning,,1,1,Male
58094924,Nicholas Solis,Batch 1,Civil Engineering,2020-05-06,2027-11-06,[11.336986348031175],11.34,"['C', 'F', 'D', 'F', 'F']","['B', 'C', 'A']",7.64,International,4,3,Vice President,True,1,3,1,Low,93,Warning,,3,1,Female
43122780,Brooke Dorsey,Batch 2,Electronics Communication Engineering,2022-12-31,2026-06-06,"[9.842416936655713, 9.158449234677246]",9.5,"['D', 'F', 'C', 'D', 'A']","['D', 'B', 'C']",8.29,Local,4,0,None,False,4,3,0,High,78,Probation,Yes,4,2,Female
22938571,Catherine Harris,Batch 1,Mechanical Engineering,2024-05-31,2028-06-22,[9.855783719689995],9.86,"['B', 'B', 'D', 'D', 'C']","['B', 'A', 'F']",9.0,Local,1,3,None,True,6,1,2,Low,91,,,2,1,Female
32045776,Kim Hernandez PhD,Batch 2,Electrical Engineering,2020-03-26,2025-01-26,"[9.272677304318023, 9.134695623691576]",9.2,"['C', 'C', 'D', 'A', 'A']","['D', 'C', 'B']",9.28,International,0,0,Treasurer,False,4,8,0,Medium,96,,Yes,0,2,Female
56169818,Michael Schwartz,Batch 2,Electrical Engineering,2022-03-08,2026-09-01,"[9.826686023826054, 9.969744985411976]",9.9,"['D', 'F', 'B', 'B', 'B']","['A', 'C', 'D']",7.74,International,2,3,Treasurer,False,3,3,1,Medium,75,,,4,2,Male
55167682,James Ferguson,Batch 1,Electronics Communication Engineering,2024-04-01,2026-05-28,[11.133479256451894],11.13,"['F', 'B', 'B', 'D', 'C']","['F', 'F', 'B']",8.55,International,4,2,Treasurer,True,2,3,3,High,80,Warning,,2,1,Female
15875804,Christopher Peters,Batch 1,Computer Science Engineering,2020-09-04,2025-03-27,[10.013040765865506],10.01,"['B', 'F', 'F', 'D', 'D']","['D', 'B', 'D']",7.67,International,3,0,President,False,7,4,1,Medium,98,Warning,Yes,3,1,Male
29654669,Maurice Ball,Batch 4,Electrical Engineering,2024-06-24,2026-04-01,"[8.866642544010773, 10.026290392895806, 9.701049757067077, 9.899716855625782]",9.62,"['F', 'F', 'C', 'D', 'D']","['B', 'F', 'D']",8.66,Local,1,0,Vice President,False,5,7,4,Low,82,Warning,,5,4,Male
71509229,Vanessa Berry,Batch 1,Electrical Engineering,2023-08-06,2026-10-29,[10.749252350486392],10.75,"['A', 'A', 'B', 'C', 'F']","['D', 'D', 'F']",8.89,None,4,2,None,True,9,9,4,Low,76,Probation,Yes,0,1,Female
23989385,Kelly Harris,Batch 3,Mechanical Engineering,2024-09-14,2028-05-22,"[9.713093451276736, 9.52123735441379, 10.244026380695816]",9.83,"['B', 'B', 'A', 'C', 'B']","['F', 'C', 'A']",8.81,None,0,2,None,False,4,8,2,Low,75,Probation,,4,3,Female
34557723,Charles Velazquez,Batch 1,Civil Engineering,2020-12-28,2026-04-05,[9.699041238870025],9.7,"['D', 'D', 'D', 'D', 'F']","['A', 'A', 'C']",9.32,National,4,3,Vice President,True,2,2,3,High,92,Warning,Yes,3,1,Male
79048288,Connie Duke,Batch 3,Electrical Engineering,2022-11-29,2025-06-18,"[10.025834762672742, 8.931590917470468, 10.467888909147264]",9.81,"['A', 'F', 'A', 'C', 'C']","['F', 'B', 'F']",9.68,Local,2,0,Treasurer,False,6,4,0,Low,76,Warning,,5,3,Female
22621280,Kathy Sanchez,Batch 3,Electronics Communication Engineering,2023-04-06,2026-09-16,"[9.977349059501515, 9.556971344758752, 8.79243579558485]",9.44,"['F', 'C', 'C', 'C', 'F']","['C', 'C', 'C']",8.52,Local,1,1,President,False,2,1,3,High,98,,Yes,5,3,Male
56081626,Pamela Beasley,Batch 4,Civil Engineering,2021-01-03,2025-04-11,"[10.241801074444492, 9.00224328114559, 9.651081218718321, 9.421633629918016]",9.58,"['C', 'D', 'C', 'D', 'C']","['A', 'C', 'F']",7.46,Local,3,2,President,True,10,3,0,Medium,83,,Yes,5,4,Male
11529094,Gary Grimes,Batch 2,Computer Science Engineering,2020-03-02,2025-11-30,"[9.370644459940682, 9.776856718005233]",9.57,"['D', 'A', 'D', 'A', 'A']","['F', 'C', 'B']",8.26,None,4,0,Treasurer,False,5,6,4,High,91,Warning,,3,2,Female
43902269,Brittany Vasquez,Batch 1,Electrical Engineering,2022-08-04,2026-03-10,[9.664035109512197],9.66,"['F', 'F', 'A', 'C', 'C']","['F', 'C', 'A']",9.65,Local,3,2,Vice President,False,1,9,2,Low,81,Warning,,5,1,Male
65518261,Jennifer Owens,Batch 4,Civil Engineering,2020-12-07,2027-03-05,"[8.972292197444713, 10.285362880890109, 9.73152344911881, 10.449518098589953]",9.86,"['A', 'B', 'C', 'C', 'A']","['B', 'F', 'F']",7.08,Local,1,1,Treasurer,False,4,3,2,High,87,Warning,,3,4,Female
68254945,Zachary Fletcher,Batch 4,Computer Science Engineering,2021-03-01,2026-06-22,"[10.38358034225404, 9.110836626860332, 9.972735090370055, 9.009604174843462]",9.62,"['C', 'F', 'F', 'D', 'F']","['B', 'C', 'D']",8.99,National,5,0,None,True,3,4,1,High,79,Warning,,2,4,Male
